ea_id,futbin_id,card_name,short_name,long_name,player_positions,overall,club_name,league_name,league_level,nationality,pace,shooting,passing,dribbling,defending,physic
241486,9798,Koundé,J. Koundé,Jules Koundé,CB,83,Sevilla FC,Spain Primera Division,1,France,81,45,64,72,84,78
242444,408,João Félix,João Félix,João Félix Sequeira,"CF, ST",83,Atlético de Madrid,Spain Primera Division,1,Portugal,82,79,76,86,40,68
120533,494,Pepe,Pepe,Kléper Laveran de Lima Ferreira,CB,82,FC Porto,Portuguese Liga ZON SAGRES,1,Portugal,80,51,60,60,82,87
157481,1233,Raúl Albiol,Raúl Albiol,Raúl Albiol Tortajada,CB,82,Villarreal CF,Spain Primera Division,1,Spain,40,41,62,62,86,73
164835,1305,Fabiański,L. Fabiański,Łukasz Fabiański,GK,82,West Ham United,English Premier League,1,Poland,,,,,,
168435,1351,Sirigu,S. Sirigu,Salvatore Sirigu,GK,82,Genoa,Italian Serie A,1,Italy,,,,,,
168651,1353,Rakitić,I. Rakitić,Ivan Rakitić,CM,82,Sevilla FC,Spain Primera Division,1,Croatia,57,79,85,78,75,69
173731,435,Bale,G. Bale,Gareth Frank Bale,"RM, RW",82,Real Madrid CF,Spain Primera Division,1,Wales,82,84,82,80,55,70
178005,1574,Rui Patrício,Rui Patrício,Rui Pedro dos Santos Patrício,GK,82,Roma,Italian Serie A,1,Portugal,,,,,,
178562,1599,Banega,E. Banega,Éver Maximiliano David Banega,"CDM, CM",82,Al Shabab,Saudi Abdul L. Jameel League,1,Argentina,62,75,84,82,76,71
180206,14307,Pjanić,M. Pjanić,Miralem Pjanić,CM,82,Beşiktaş JK,Turkish Süper Lig,1,Bosnia and Herzegovina,65,68,83,81,75,67
183512,1778,Yuri Berchiche,Yuri Berchiche,Yuri Berchiche Izeta,LB,82,Athletic Club de Bilbao,Spain Primera Division,1,Spain,83,68,76,76,79,82
187072,2002,Stindl,L. Stindl,Lars Edi Stindl,"CAM, ST",82,Borussia Mönchengladbach,German 1. Bundesliga,1,Germany,61,84,81,81,60,73
188152,2050,Oscar,Oscar,Oscar dos Santos Emboaba Júnior,"CAM, CM, LW",82,Shanghai Port FC,Chinese Super League,1,Brazil,78,79,82,82,59,67
188943,2094,Trapp,K. Trapp,Kevin Trapp,GK,82,Eintracht Frankfurt,German 1. Bundesliga,1,Germany,,,,,,
189242,2134,Coutinho,Coutinho,Philippe Coutinho Correia,"CAM, LW, CM",82,FC Barcelona,Spain Primera Division,1,Brazil,69,79,80,89,52,59
190460,482,Eriksen,C. Eriksen,Christian Dannemann Eriksen,"CM, CAM",82,Inter,Italian Serie A,1,Denmark,62,78,88,81,53,52
190815,818,Blind,D. Blind,Daley Blind,"CB, CDM, LB",82,Ajax,Holland Eredivisie,1,Netherlands,45,64,82,79,83,72
192318,2415,Götze,M. Götze,Mario Götze,"CAM, CM",82,PSV,Holland Eredivisie,1,Germany,68,75,83,84,55,69
193105,2501,Areola,A. Areola,Alphonse Areola,GK,82,West Ham United,English Premier League,1,France,,,,,,
193165,2510,Corona,J. Corona,Jesús Manuel Corona Ruíz,"RM, RB, RW",82,FC Porto,Portuguese Liga ZON SAGRES,1,Mexico,83,67,79,85,74,60
193301,2535,Lacazette,A. Lacazette,Alexandre Lacazette,ST,82,Arsenal,English Premier League,1,France,75,82,74,82,44,72
193474,594,Gueye,I. Gueye,Idrissa Gana Gueye,"CDM, CM",82,Paris Saint-Germain,French Ligue 1,1,Senegal,69,62,71,78,83,77
193525,2562,Mário Fernandes,Mário Fernandes,Mário Figueira Fernandes,RB,82,PFC CSKA Moscow,Russian Premier League,1,Russia,82,61,74,79,79,79
193698,2578,Baumann,O. Baumann,Oliver Baumann,GK,82,TSG Hoffenheim,German 1. Bundesliga,1,Germany,,,,,,
194404,2641,Neto,Neto,Norberto Murara Neto,GK,82,FC Barcelona,Spain Primera Division,1,Brazil,,,,,,
197781,583,Isco,Isco,Francisco Román Alarcón Suárez,"CAM, CM, LW",82,Real Madrid CF,Spain Primera Division,1,Spain,66,75,80,89,59,59
198717,2877,Zaha,W. Zaha,Wilfried Zaha,"CF, LM, ST",82,Crystal Palace,English Premier League,1,Côte d'Ivoire,89,77,73,88,34,75
199110,2918,Muriel,L. Muriel,Luis Fernando Muriel Fruto,ST,82,Atalanta,Italian Serie A,1,Colombia,89,83,74,86,27,67
199482,866,Lopes,A. Lopes,Anthony Lopes,GK,82,Olympique Lyonnais,French Ligue 1,1,Portugal,,,,,,
199823,3030,Campaña,Campaña,José Ángel Gómez Campaña,"CM, LM, RM",82,Levante Unión Deportiva,Spain Primera Division,1,Spain,68,74,83,82,71,72
201305,3220,Gabriel Paulista,Gabriel Paulista,Gabriel Armando de Abreu,CB,82,Valencia CF,Spain Primera Division,1,Brazil,67,49,71,65,84,83
201519,3243,Veretout,J. Veretout,Jordan Veretout,"CDM, CM",82,Roma,Italian Serie A,1,France,77,75,77,78,77,81
202651,3382,Suso,Suso,Jesús Joaquín Fernández Sáez de la Torre,RW,82,Sevilla FC,Spain Primera Division,1,Spain,76,76,82,86,32,55
203486,420,Hazard,T. Hazard,Thorgan Hazard,"LM, CF",82,Borussia Dortmund,German 1. Bundesliga,1,Belgium,80,76,80,86,52,66
205069,599,Juan Bernat,Juan Bernat,Juan Bernat Velasco,LB,82,Paris Saint-Germain,French Ligue 1,1,Spain,82,65,78,83,76,68
205070,3718,Portu,Portu,Cristian Portugués Manzanera,"RW, RM, LW",82,Real Sociedad,Spain Primera Division,1,Spain,90,78,77,79,59,79
208128,749,Çalhanoğlu,H. Çalhanoğlu,Hakan Çalhanoğlu,"CAM, LM",82,Inter,Italian Serie A,1,Turkey,67,78,84,85,59,57
208333,419,Can,E. Can,Emre Can,"CM, CB, CDM",82,Borussia Dortmund,German 1. Bundesliga,1,Germany,78,78,78,80,84,87
208421,385,Saúl,Saúl,Saúl Ñíguez Esclápez,"CM, LM",82,Chelsea,English Premier League,1,Spain,71,78,78,79,78,79
208461,4091,de Roon,M. de Roon,Marten Elco de Roon,"CDM, CM",82,Atalanta,Italian Serie A,1,Netherlands,66,68,71,72,82,83
209981,5396,Bounou,Y. Bounou,Yassine Bounou,GK,82,Sevilla FC,Spain Primera Division,1,Morocco,,,,,,
210035,451,Grimaldo,Grimaldo,Alejandro Grimaldo García,"LB, LM, LWB",82,SL Benfica,Portuguese Liga ZON SAGRES,1,Spain,87,65,81,83,74,71
210413,527,Romagnoli,A. Romagnoli,Alessio Romagnoli,CB,82,AC Milan,Italian Serie A,1,Italy,68,40,56,67,85,78
210935,326,Berardi,D. Berardi,Domenico Berardi,"RW, RM",82,U.S. Sassuolo Calcio,Italian Serie A,1,Italy,79,80,81,85,36,69
211256,824,Tagliafico,N. Tagliafico,Nicolás Alejandro Tagliafico,LB,82,Ajax,Holland Eredivisie,1,Argentina,80,55,73,75,81,81
211515,1345,Gollini,P. Gollini,Pierluigi Gollini,GK,82,Tottenham Hotspur,English Premier League,1,Italy,,,,,,
212190,4621,Süle,N. Süle,Niklas Süle,"CB, RB",82,FC Bayern München,German 1. Bundesliga,1,Germany,65,42,59,49,83,81
212462,4676,Alex Telles,Alex Telles,Alex Nicolao Telles,LB,82,Manchester United,English Premier League,1,Brazil,83,73,82,78,77,73
212523,17768,Anderson Talisca,Anderson Talisca,Anderson Souza Conceição,"CF, ST, CAM",82,Al Nassr,Saudi Abdul L. Jameel League,1,Brazil,80,83,81,83,52,75
212616,412,De Paul,R. De Paul,Rodrigo Javier De Paul,"CM, CF",82,Atlético de Madrid,Spain Primera Division,1,Argentina,78,76,80,82,71,79
216547,452,Rafa,Rafa,Rafael Alexandre Fernandes Ferreira da Silva,"RM, LM",82,SL Benfica,Portuguese Liga ZON SAGRES,1,Portugal,94,73,74,86,50,52
219693,5482,Diego Carlos,Diego Carlos,Diego Carlos Santos Silva,CB,82,Sevilla FC,Spain Primera Division,1,Brazil,76,47,63,67,81,83
220018,529,Rebić,A. Rebić,Ante Rebić,"LM, ST",82,AC Milan,Italian Serie A,1,Croatia,86,83,75,82,48,80
220440,5589,Lenglet,C. Lenglet,Clément Nicolas Laurent Lenglet,CB,82,FC Barcelona,Spain Primera Division,1,France,72,45,67,64,83,79
220697,5632,Maddison,J. Maddison,James Maddison,"CAM, CM",82,Leicester City,English Premier League,1,England,75,78,84,84,54,60
222077,1528,Locatelli,M. Locatelli,Manuel Locatelli,"CDM, CM",82,Juventus,Italian Serie A,1,Italy,61,72,79,77,79,79
222665,5996,Ødegaard,M. Ødegaard,Martin Ødegaard,"CAM, CM",82,Arsenal,English Premier League,1,Norway,77,74,83,84,58,62
224293,6286,Rúben Neves,Rúben Neves,Rúben Diogo da Silva Neves,CM,82,Wolverhampton Wanderers,English Premier League,1,Portugal,59,75,85,77,74,73
224458,809,Diogo Jota,Diogo Jota,Diogo José Teixeira da Silva,"LW, ST",82,Liverpool,English Premier League,1,Portugal,84,81,73,85,57,77
225100,810,Gomez,J. Gomez,Joe Gomez,CB,82,Liverpool,English Premier League,1,England,81,30,66,69,83,78
226271,6689,Fabián,Fabián,Fabián Ruiz Peña,CM,82,Napoli,Italian Serie A,1,Spain,63,78,79,82,74,71
227796,345,Pulisic,C. Pulisic,Christian Mate Pulisic,"LW, RW, LM",82,Chelsea,English Premier League,1,United States,89,70,73,87,37,59
229391,1541,Palhinha,Palhinha,João Maria Lobo Alves Palhinha Gonçalves,"CDM, CM",82,Sporting CP,Portuguese Liga ZON SAGRES,1,Portugal,60,65,70,72,85,88
229558,7215,Upamecano,D. Upamecano,Dayotchanculle Oswald Upamecano,CB,82,FC Bayern München,German 1. Bundesliga,1,France,81,43,62,68,81,81
229668,555,Mario Hermoso,Mario Hermoso,Mario Hermoso Canseco,"CB, LB",82,Atlético de Madrid,Spain Primera Division,1,Spain,75,49,72,70,83,80
229906,7292,Bailey,L. Bailey,Leon Bailey Butler,"RM, RW, LW",82,Aston Villa,English Premier League,1,Jamaica,93,78,74,84,33,64
229984,350,Chilwell,B. Chilwell,Ben Chilwell,"LWB, LB",82,Chelsea,English Premier League,1,England,76,53,77,78,78,75
230869,7390,Unai Simón,Unai Simón,Unai Simón Mendibil,GK,82,Athletic Club de Bilbao,Spain Primera Division,1,Spain,,,,,,
231943,7606,Richarlison,Richarlison,Richarlison de Andrade,"ST, LW, LM",82,Everton,English Premier League,1,Brazil,83,78,73,84,53,80
232488,760,Romero,C. Romero,Cristian Gabriel Romero,CB,82,Tottenham Hotspur,English Premier League,1,Argentina,76,46,52,60,83,84
233096,483,Dumfries,D. Dumfries,Denzel Justus Morris Dumfries,RB,82,Inter,Italian Serie A,1,Netherlands,80,61,66,72,78,89
233419,647,Raphinha,Raphinha,Raphael Dias Belloli,"RM, RW",82,Leeds United,English Premier League,1,Brazil,91,76,76,85,49,72
233731,8046,Isak,A. Isak,Alexander Isak,ST,82,Real Sociedad,Spain Primera Division,1,Sweden,84,82,68,79,29,69
234378,846,Rice,D. Rice,Declan Rice,"CDM, CM",82,West Ham United,English Premier League,1,England,66,53,71,73,81,79
234396,349,Davies,A. Davies,Alphonso Boyle Davies,"LB, LM",82,FC Bayern München,German 1. Bundesliga,1,Canada,96,67,71,83,75,75
234943,1390,Neuhaus,F. Neuhaus,Florian Christian Neuhaus,CM,82,Borussia Mönchengladbach,German 1. Bundesliga,1,Germany,64,72,79,83,66,67
235410,1552,En-Nesyri,Y. En-Nesyri,Youssef En-Nesyri,"ST, LW",82,Sevilla FC,Spain Primera Division,1,Morocco,78,83,58,79,35,76
235569,761,Ndombele,T. Ndombele,Tanguy Ndombèlé Alvaro,"CAM, CM, CDM",82,Tottenham Hotspur,English Premier League,1,France,71,72,81,88,69,72
236792,8706,Souček,T. Souček,Tomáš Souček,"CDM, CM",82,West Ham United,English Premier League,1,Czech Republic,64,72,74,74,82,85
240130,359,Éder Militão,Éder Militão,Éder Gabriel Militão,CB,82,Real Madrid CF,Spain Primera Division,1,Brazil,83,50,69,71,83,82
241461,517,Ferran Torres,Ferran Torres,Ferran Torres García,"RW, ST",82,Manchester City,English Premier League,1,Spain,82,79,78,82,35,66
241464,9790,Pau Torres,Pau Torres,Pau Francisco Torres,CB,82,Villarreal CF,Spain Primera Division,1,Spain,71,38,67,69,84,80
241671,1268,Livaković,D. Livaković,Dominik Livaković,GK,82,Dinamo Zagreb,Croatian Prva HNL,1,Croatia,,,,,,
244260,10541,Dani Olmo,Dani Olmo,Daniel Olmo Carvajal,"CAM, CF",82,RB Leipzig,German 1. Bundesliga,1,Spain,67,76,81,86,50,60
45186,1079,Joaquín,Joaquín,Joaquín Sánchez Rodríguez,"RM, LM",81,Real Betis Balompié,Spain Primera Division,1,Spain,68,80,84,81,44,55
124375,862,Yılmaz,B. Yılmaz,Burak Yılmaz,ST,81,LOSC Lille,French Ligue 1,1,Turkey,79,83,69,72,34,79
139068,1035,Nani,Nani,Luís Carlos Almeida da Cunha,"LW, LM",81,Orlando City Soccer Club,USA Major League Soccer,1,Portugal,70,77,81,85,37,68
153244,622,Gignac,A. Gignac,André-Pierre Christian Gignac,"ST, CF",81,Tigres U.A.N.L.,Mexican Liga MX,1,France,68,83,73,75,41,84
156519,547,Herrera,H. Herrera,Héctor Miguel Herrera López,CM,81,Atlético de Madrid,Spain Primera Division,1,Mexico,70,75,76,76,78,84
163489,1286,Consigli,A. Consigli,Andrea Consigli,GK,81,U.S. Sassuolo Calcio,Italian Serie A,1,Italy,,,,,,
163705,863,Mandanda,S. Mandanda,Steve Mandanda,GK,81,Olympique de Marseille,French Ligue 1,1,France,,,,,,
167664,1036,Higuaín,G. Higuaín,Gonzalo Gerardo Higuaín,ST,81,Inter Miami CF,USA Major League Soccer,1,Argentina,58,84,71,78,29,71
171791,1413,José Fonte,José Fonte,José Miguel da Rocha Fonte,CB,81,LOSC Lille,French Ligue 1,1,Portugal,32,46,62,62,83,77
172871,455,Vertonghen,J. Vertonghen,Jan Vertonghen,CB,81,SL Benfica,Portuguese Liga ZON SAGRES,1,Belgium,76,62,72,66,83,78
176266,1506,Lucas Leiva,Lucas Leiva,Lucas Pezzini Leiva,CDM,81,Lazio,Italian Serie A,1,Brazil,56,65,73,75,82,69
178086,1578,Adán,Adán,Antonio Adán Garrido,GK,81,Sporting CP,Portuguese Liga ZON SAGRES,1,Spain,,,,,,
181458,484,Perišić,I. Perišić,Ivan Perišić,"LM, LW, LWB",81,Inter,Italian Serie A,1,Croatia,81,79,76,79,64,74
181872,487,Vidal,A. Vidal,Arturo Erasmo Vidal Pardo,CM,81,Inter,Italian Serie A,1,Chile,65,79,79,79,82,82
183574,1790,Kruse,M. Kruse,Max Bennet Kruse,"CF, CAM",81,1. FC Union Berlin,German 1. Bundesliga,1,Germany,64,81,81,82,40,66
184200,1837,Arnautović,M. Arnautović,Marko Arnautović,ST,81,Bologna,Italian Serie A,1,Austria,79,81,79,78,44,82
187754,2028,Marlos,Marlos,Marlos Romero Bonfim,"CAM, RM",81,Shakhtar Donetsk,Ukrainian Premier League,1,Ukraine,79,76,78,86,47,68
190674,864,André,B. André,Benjamin André,"CDM, CM",81,LOSC Lille,French Ligue 1,1,France,67,64,74,75,80,85
192366,1304,Otamendi,N. Otamendi,Nicolás Hernán Gonzalo Otamendi,CB,81,SL Benfica,Portuguese Liga ZON SAGRES,1,Argentina,63,57,62,58,83,81
193283,2533,Delaney,T. Delaney,Thomas Joseph Delaney,"CDM, CM",81,Sevilla FC,Spain Primera Division,1,Denmark,75,71,74,74,83,82
193314,2538,Aitor,Aitor,Aitor Fernández Abarisketa,GK,81,Levante Unión Deportiva,Spain Primera Division,1,Spain,,,,,,
193983,865,Delort,A. Delort,Andy Delort,ST,81,OGC Nice,French Ligue 1,1,Algeria,84,82,73,75,37,85
195365,2695,Kampl,K. Kampl,Kevin Kampl,"CM, CDM",81,RB Leipzig,German 1. Bundesliga,1,Slovenia,70,67,81,85,63,62
195859,2707,Ings,D. Ings,Daniel William John Ings,ST,81,Aston Villa,English Premier League,1,England,79,84,70,79,45,70
197965,458,Pizzi,Pizzi,Luís Miguel Afonso Fernandes,"CM, RM",81,SL Benfica,Portuguese Liga ZON SAGRES,1,Portugal,75,77,81,82,64,66
198164,2807,Jonathan Viera,Jonathan Viera,Jonathan Viera Ramos,CAM,81,Unión Deportiva Las Palmas,Spanish Segunda División,2,Spain,82,75,79,83,63,69
198710,2875,Rodríguez,J. Rodríguez,James David Rodríguez Rubio,"RW, CAM, CM",81,Everton,English Premier League,1,Colombia,53,86,86,86,50,60
199304,1312,Danilo,Danilo,Danilo Luiz da Silva,"RB, LB, CB",81,Juventus,Italian Serie A,1,Brazil,73,67,73,74,82,79
199564,2980,Sergi Roberto,Sergi Roberto,Sergio Roberto Carnicer,"RB, CM, RM",81,FC Barcelona,Spain Primera Division,1,Spain,76,63,80,77,76,73
199987,3050,Cillessen,J. Cillessen,Jasper Cillessen,GK,81,Valencia CF,Spain Primera Division,1,Netherlands,,,,,,
200260,821,Berghuis,S. Berghuis,Steven Berghuis,RW,81,Ajax,Holland Eredivisie,1,Netherlands,80,81,82,82,36,66
200454,3100,Paco Alcácer,Paco Alcácer,Francisco Alcácer García,ST,81,Villarreal CF,Spain Primera Division,1,Spain,77,84,69,80,35,61
200724,584,Nacho Fernández,Nacho Fernández,José Ignacio Fernández Iglesias,"CB, RB, LB",81,Real Madrid CF,Spain Primera Division,1,Spain,78,37,66,69,81,80
200888,595,Danilo Pereira,Danilo Pereira,Danilo Luís Hélio Pereira,"CDM, CM",81,Paris Saint-Germain,French Ligue 1,1,Portugal,64,63,71,73,80,86
200949,748,Lucas Moura,Lucas Moura,Lucas Rodrigues Moura da Silva,"RM, CF",81,Tottenham Hotspur,English Premier League,1,Brazil,90,79,70,86,43,68
201095,495,Marchesín,A. Marchesín,Agustín Federico Marchesín,GK,81,FC Porto,Portuguese Liga ZON SAGRES,1,Argentina,,,,,,
202695,3390,Tarkowski,J. Tarkowski,James Tarkowski,CB,81,Burnley,English Premier League,1,England,57,45,67,64,82,81
203551,526,Florenzi,A. Florenzi,Alessandro Florenzi,"RB, RWB",81,AC Milan,Italian Serie A,1,Italy,76,77,79,80,76,62
204120,3577,Vaclík,T. Vaclík,Tomáš Vaclík,GK,81,Olympiacos CFP,Greek Super League,1,Czech Republic,,,,,,
204311,3608,Zouma,K. Zouma,Kurt Happy Zouma,CB,81,West Ham United,English Premier League,1,France,65,51,63,56,81,85
204525,3647,Iñigo Martínez,Iñigo Martínez,Íñigo Martínez Berridi,CB,81,Athletic Club de Bilbao,Spain Primera Division,1,Spain,71,56,66,63,81,79
204638,1330,Orban,W. Orban,Vilmos Tamás Orban,CB,81,RB Leipzig,German 1. Bundesliga,1,Hungary,49,36,52,54,84,80
205175,868,Milik,A. Milik,Arkadiusz Krystian Milik,ST,81,Olympique de Marseille,French Ligue 1,1,Poland,64,84,67,76,39,71
205569,3791,Ward-Prowse,J. Ward-Prowse,James Ward-Prowse,CM,81,Southampton,English Premier League,1,England,59,74,86,78,67,73
205659,3809,Cragno,A. Cragno,Alessio Cragno,GK,81,Cagliari,Italian Serie A,1,Italy,,,,,,
205678,3812,Višća,E. Višća,Edin Višća,"RM, RW",81,İstanbul Başakşehir FK,Turkish Süper Lig,1,Bosnia and Herzegovina,87,78,78,81,47,64
206511,3915,Arnold,M. Arnold,Maximilian Arnold,"CDM, CM",81,VfL Wolfsburg,German 1. Bundesliga,1,Germany,65,81,79,78,76,74
207439,601,Paredes,L. Paredes,Leandro Daniel Paredes,"CDM, CM",81,Paris Saint-Germain,French Ligue 1,1,Argentina,66,71,83,79,76,79
208330,4075,Januzaj,A. Januzaj,Adnan Januzaj,"RW, RM",81,Real Sociedad,Spain Primera Division,1,Belgium,79,75,80,83,30,58
208448,4086,Forsberg,E. Forsberg,Emil Peter Forsberg,"CAM, CF",81,RB Leipzig,German 1. Bundesliga,1,Sweden,70,73,82,83,35,62
208596,4115,Belotti,A. Belotti,Andrea Belotti,ST,81,Torino F.C.,Italian Serie A,1,Italy,76,81,59,78,38,83
208618,585,Lucas Vázquez,Lucas Vázquez,Lucas Vázquez Iglesias,"RW, RB, RM",81,Real Madrid CF,Spain Primera Division,1,Spain,82,73,79,80,69,69
209297,4188,Fred,Fred,Frederico Rodrigues de Paula Santos,"CDM, CM",81,Manchester United,English Premier League,1,Brazil,77,66,77,81,75,71
210008,4271,Rabiot,A. Rabiot,Adrien Rabiot,"CM, CDM",81,Juventus,Italian Serie A,1,France,76,74,76,80,76,79
210385,837,Rui Silva,Rui Silva,Rui Tiago Dantas da Silva,GK,81,Real Betis Balompié,Spain Primera Division,1,Portugal,,,,,,
210406,4322,Zieliński,P. Zieliński,Piotr Sebastian Zieliński,"CM, CAM",81,Napoli,Italian Serie A,1,Poland,81,75,81,85,70,61
210411,496,Otávio,Otávio,Otávio Edmilson da Silva Monteiro,"LM, RM, CM",81,FC Porto,Portuguese Liga ZON SAGRES,1,Portugal,78,69,79,85,63,68
210463,4331,Machís,D. Machís,Darwin Daniel Machís Marcano,"LM, RM, ST",81,Granada CF,Spain Primera Division,1,Venezuela,88,80,75,83,38,70
211300,4470,Martial,A. Martial,Anthony Martial,"ST, LM",81,Manchester United,English Premier League,1,France,87,80,73,86,35,68
211990,620,Vlachodimos,O. Vlachodimos,Odisseas Vlachodimos,GK,81,SL Benfica,Portuguese Liga ZON SAGRES,1,Greece,,,,,,
212194,364,Brandt,J. Brandt,Julian Brandt,"CAM, CM, CF",81,Borussia Dortmund,German 1. Bundesliga,1,Germany,73,75,80,84,48,66
214979,5034,Musso,J. Musso,Juan Agustín Musso,GK,81,Atalanta,Italian Serie A,1,Argentina,,,,,,
215330,485,Correa,J. Correa,Carlos Joaquín Correa,"CF, ST, CAM",81,Inter,Italian Serie A,1,Argentina,84,75,77,85,39,69
216201,5219,Iñaki Williams,Iñaki Williams,Iñaki Williams Arthuer,"ST, RW",81,Athletic Club de Bilbao,Spain Primera Division,1,Spain,94,78,72,78,37,81
216409,5263,Politano,M. Politano,Matteo Politano,"RM, RW",81,Napoli,Italian Serie A,1,Italy,83,77,78,84,42,55
216475,5275,Morales,Morales,José Luis Morales Nogales,"ST, LM",81,Levante Unión Deportiva,Spain Primera Division,1,Spain,86,82,75,85,52,68
217940,5381,Djené,D. Djené,Djené Dakonam Ortega,CB,81,Getafe CF,Spain Primera Division,1,Togo,69,37,62,61,83,79
220093,5550,Hateboer,H. Hateboer,Hans Hateboer,"RWB, RB, RM",81,Atalanta,Italian Serie A,1,Netherlands,84,64,72,77,77,79
220407,5585,Dúbravka,M. Dúbravka,Martin Dúbravka,GK,81,Newcastle United,English Premier League,1,Slovakia,,,,,,
221363,5720,van de Beek,D. van de Beek,Donny van de Beek,"CM, CAM, CDM",81,Manchester United,English Premier League,1,Netherlands,68,78,76,79,72,77
221479,5737,Calvert-Lewin,D. Calvert-Lewin,Dominic Calvert-Lewin,ST,81,Everton,English Premier League,1,England,83,77,64,77,39,82
221992,5848,Lozano,H. Lozano,Hirving Rodrigo Lozano Bahena,"RW, LW",81,Napoli,Italian Serie A,1,Mexico,93,76,72,83,41,62
223952,6217,David Soria,David Soria,David Soria Solís,GK,81,Getafe CF,Spain Primera Division,1,Spain,,,,,,
224081,810,Phillips,K. Phillips,Kalvin Phillips,"CDM, CM, CB",81,Leeds United,English Premier League,1,England,67,65,76,75,78,82
224411,6317,Gonçalo Guedes,Gonçalo Guedes,Gonçalo Manuel Ganchinho Guedes,"LM, ST, CF",81,Valencia CF,Spain Primera Division,1,Portugal,86,79,76,82,36,68
225375,1031,Laimer,K. Laimer,Konrad Laimer,"CDM, CM, RB",81,RB Leipzig,German 1. Bundesliga,1,Austria,81,68,77,78,80,77
226110,6663,Pépé,N. Pépé,Nicolas Pépé,"RM, RW",81,Arsenal,English Premier League,1,Côte d'Ivoire,88,79,75,83,36,65
226166,1032,Mukiele,N. Mukiele,Nordi Mukiele Mulere,"RWB, CB, RM",81,RB Leipzig,German 1. Bundesliga,1,France,80,49,69,73,82,80
226226,758,Lo Celso,G. Lo Celso,Giovani Lo Celso,"CM, CAM",81,Tottenham Hotspur,English Premier League,1,Argentina,75,76,82,83,69,73
227127,6807,Álex Remiro,Álex Remiro,Alejandro Remiro Gargallo,GK,81,Real Sociedad,Spain Primera Division,1,Spain,,,,,,
227950,1259,Yeray,Yeray,Yeray Álvarez López,CB,81,Athletic Club de Bilbao,Spain Primera Division,1,Spain,68,49,62,63,82,77
228251,6966,Pellegrini,L. Pellegrini,Lorenzo Pellegrini,"CAM, CM, CDM",81,Roma,Italian Serie A,1,Italy,78,74,81,80,72,77
231969,7612,Malinovskyi,R. Malinovskyi,Ruslan Malinovskyi,"CF, CM",81,Atalanta,Italian Serie A,1,Ukraine,74,80,83,81,64,79
